"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"IDEA","EQ","17-Jun-2019","         12.50","         12.45","         12.45","         12.00","         12.00","         12.10","         12.17","   34319913","           417722350.65","      17385","   11935133","         34.36"
"IDEA","EQ","18-Jun-2019","         12.10","         12.00","         12.10","         11.80","         11.90","         11.95","         11.97","   37194394","           445053700.00","      23353","   13470862","         35.66"
"IDEA","EQ","19-Jun-2019","         11.95","         11.95","         12.25","         11.10","         11.35","         11.40","         11.71","   50447027","           590693383.25","      23996","   13474457","         26.71"
"IDEA","EQ","20-Jun-2019","         11.40","         11.30","         11.95","         11.25","         11.90","         11.90","         11.64","   33264078","           387180117.35","      20634","    8724952","         26.23"
"IDEA","EQ","21-Jun-2019","         11.90","         11.90","         12.40","         11.75","         12.15","         12.15","         12.16","   71979075","           875315135.70","      26802","   22100439","         30.70"
"IDEA","EQ","24-Jun-2019","         12.15","         12.15","         12.25","         11.95","         12.00","         12.10","         12.11","   36858260","           446424341.40","      10898","    7815124","         21.20"
"IDEA","EQ","25-Jun-2019","         12.10","         12.00","         12.30","         11.85","         12.10","         12.10","         12.08","   34910618","           421710692.85","      18803","    9397750","         26.92"
"IDEA","EQ","26-Jun-2019","         12.10","         12.05","         12.45","         12.00","         12.35","         12.35","         12.26","   50150199","           614989543.30","      33381","   13342311","         26.60"
"IDEA","EQ","27-Jun-2019","         12.35","         12.30","         12.65","         12.15","         12.30","         12.35","         12.37","  156191134","          1932552744.10","      59624","   52388512","         33.54"
"IDEA","EQ","28-Jun-2019","         12.35","         12.30","         12.40","         12.05","         12.10","         12.15","         12.20","   36562073","           445887855.60","      20758","   12822993","         35.07"
"IDEA","EQ","01-Jul-2019","         12.15","         12.10","         12.15","         11.80","         12.00","         12.00","         11.95","   33179163","           396551568.85","      15084","    8602146","         25.93"
"IDEA","EQ","02-Jul-2019","         12.00","         12.05","         12.10","         11.60","         11.65","         11.70","         11.77","   36003888","           423873013.35","      22796","   10789725","         29.97"
"IDEA","EQ","03-Jul-2019","         11.70","         11.70","         12.00","         11.60","         11.95","         11.95","         11.80","   29759766","           351294186.05","      18917","    6868549","         23.08"
"IDEA","EQ","04-Jul-2019","         11.95","         11.95","         13.15","         11.80","         12.30","         12.35","         12.57","  142320663","          1788470305.80","      63213","   17351022","         12.19"
"IDEA","EQ","05-Jul-2019","         12.35","         12.30","         12.55","         11.90","         11.95","         12.00","         12.19","   59585610","           726422363.40","      33011","    9849846","         16.53"
"IDEA","EQ","08-Jul-2019","         12.00","         11.95","         11.95","         11.40","         11.45","         11.45","         11.57","   49904183","           577579267.00","      18044","   11921689","         23.89"
"IDEA","EQ","09-Jul-2019","         11.45","         11.40","         11.55","         11.25","         11.40","         11.35","         11.41","   34589764","           394608936.80","      24087","    5865303","         16.96"
"IDEA","EQ","10-Jul-2019","         11.35","         11.35","         11.50","         11.20","         11.25","         11.25","         11.31","   33210775","           375543036.75","      15143","    7541859","         22.71"
"IDEA","EQ","11-Jul-2019","         11.25","         11.30","         11.80","         11.25","         11.60","         11.65","         11.56","   30842594","           356480516.15","      12975","    5505172","         17.85"
"IDEA","EQ","12-Jul-2019","         11.65","         11.65","         12.05","         11.55","         11.75","         11.70","         11.76","   31470511","           370143533.00","      16173","    7197459","         22.87"
"IDEA","EQ","15-Jul-2019","         11.70","         11.70","         12.00","         11.65","         11.75","         11.75","         11.78","   24805672","           292231350.35","      12928","    5660960","         22.82"
