"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"PAGEIND","EQ","16-Jul-2018","      28409.60","      28549.90","      28592.40","      27902.65","      28211.15","      28160.10","      28190.92","      15634","           440736884.35","       8533","       8328","         53.27"
"PAGEIND","EQ","17-Jul-2018","      28160.10","      28240.00","      28720.00","      28200.00","      28700.00","      28702.00","      28519.87","      15551","           443512472.65","       6599","       7566","         48.65"
"PAGEIND","EQ","18-Jul-2018","      28702.00","      28705.00","      28720.10","      28243.10","      28440.00","      28532.35","      28475.32","      13445","           382850677.70","       4855","       7148","         53.16"
"PAGEIND","EQ","19-Jul-2018","      28532.35","      28620.00","      28620.00","      27741.00","      27990.00","      28015.05","      28106.80","      14763","           414940676.55","       5672","       6770","         45.86"
"PAGEIND","EQ","20-Jul-2018","      28015.05","      28020.00","      28651.75","      27719.30","      28500.00","      28460.90","      28410.21","      16961","           481865499.40","       6879","       8360","         49.29"
"PAGEIND","EQ","23-Jul-2018","      28460.90","      28500.00","      28521.00","      28350.00","      28521.00","      28513.65","      28482.75","      11047","           314648935.40","       3942","       6313","         57.15"
"PAGEIND","EQ","24-Jul-2018","      28513.65","      28739.90","      28739.90","      28300.00","      28520.00","      28513.40","      28473.36","      10088","           287239274.10","       4582","       5845","         57.94"
"PAGEIND","EQ","25-Jul-2018","      28513.40","      28699.00","      28699.00","      28251.00","      28300.00","      28359.85","      28466.92","      16441","           468024582.45","       6286","      12023","         73.13"
"PAGEIND","EQ","26-Jul-2018","      28359.85","      28448.00","      28780.00","      28302.55","      28780.00","      28747.25","      28634.75","      22407","           641618741.70","       7208","      15955","         71.21"
"PAGEIND","EQ","27-Jul-2018","      28747.25","      28899.80","      29564.95","      28679.20","      29078.80","      29125.50","      29131.89","      25019","           728850865.90","       9227","      11604","         46.38"
"PAGEIND","EQ","30-Jul-2018","      29125.50","      29200.00","      29250.05","      29100.00","      29240.00","      29216.90","      29201.79","      20143","           588211719.20","       5577","      12759","         63.34"
"PAGEIND","EQ","31-Jul-2018","      29216.90","      29239.90","      29500.00","      28750.00","      28980.05","      29053.30","      29281.09","      13633","           399189111.10","       4830","       7814","         57.32"
"PAGEIND","EQ","01-Aug-2018","      29053.30","      29020.00","      30057.80","      29020.00","      29900.00","      29950.80","      29733.61","      15773","           468988279.90","       6776","       7151","         45.34"
"PAGEIND","EQ","02-Aug-2018","      29950.80","      29900.00","      30090.00","      29207.55","      29927.85","      29802.25","      29583.36","      29232","           864780689.30","       9648","      19856","         67.93"
"PAGEIND","EQ","03-Aug-2018","      29802.25","      29802.25","      30149.90","      29762.55","      30044.00","      29973.50","      29954.95","      16738","           501385883.40","       6469","      10556","         63.07"
