2018-10-19,164.05000000000007
2018-07-19,90.64999999999998
2018-04-20,82.25
2018-02-23,71.19999999999993
2018-10-31,64.70000000000005
2018-08-31,62.65000000000009
2018-01-18,59.299999999999955
2018-01-22,54.950000000000045
2018-11-28,50.64999999999998
2018-03-05,45.5
2018-03-15,44.10000000000002
2018-10-08,42.30000000000007
2019-01-22,39.35000000000002
2018-10-01,38.549999999999955
2018-04-02,38.25
2017-11-27,37.59999999999991
2018-04-26,36.899999999999864
2018-08-27,36.75
2018-06-14,36.0
2019-01-29,35.0
2018-09-21,34.149999999999864
2017-05-25,33.94999999999999
2018-06-29,33.89999999999998
2018-04-30,33.899999999999864
2018-04-25,33.75
2018-03-06,33.44999999999993
2018-09-05,32.950000000000045
2018-03-19,32.950000000000045
2018-05-02,32.94999999999982
2018-04-19,32.5
2018-03-16,31.299999999999955
2018-08-13,30.899999999999977
2018-06-25,30.649999999999977
2018-01-08,30.350000000000023
2018-02-05,30.149999999999977
2018-08-16,30.09999999999991
2018-07-12,28.5
2018-02-21,28.350000000000023
2018-10-15,27.450000000000045
2018-10-12,27.299999999999955
2018-09-19,27.100000000000136
2019-02-18,26.899999999999977
2018-08-14,26.850000000000023
2019-01-17,26.649999999999977
2018-11-30,26.549999999999955
2019-02-11,26.5
2018-04-05,26.40000000000009
2019-03-14,26.200000000000045
2018-10-25,25.799999999999955
2018-04-06,25.75
2019-01-03,25.700000000000045
2018-08-24,25.65000000000009
2018-11-29,24.649999999999977
2018-10-11,24.5
2018-07-10,24.34999999999991
2019-01-25,24.299999999999955
2019-03-01,24.050000000000068
2018-11-01,23.75
2018-12-18,23.449999999999932
2018-05-21,23.249999999999886
2018-11-02,23.149999999999977
2017-12-22,23.050000000000068
2018-06-06,22.949999999999932
2017-12-04,22.850000000000023
2018-10-05,22.699999999999818
2018-08-01,22.600000000000023
2018-07-30,22.549999999999955
2017-07-20,22.349999999999966
2018-02-15,22.0
2018-12-13,21.850000000000023
2018-05-04,21.799999999999955
2018-02-19,21.65000000000009
2018-09-27,21.25
2019-01-14,21.149999999999977
2018-04-04,21.100000000000023
2018-04-23,20.75
2017-10-26,20.649999999999977
2019-01-07,20.350000000000023
2018-06-28,20.149999999999977
2018-04-27,19.899999999999864
2018-05-03,19.800000000000182
2019-01-04,19.799999999999955
2019-01-11,19.75
2018-11-13,19.649999999999977
2018-07-18,19.200000000000045
2019-03-19,19.200000000000045
2019-01-18,19.149999999999977
2018-09-28,19.09999999999991
2018-12-12,18.899999999999977
2019-02-19,18.699999999999932
2017-12-12,18.600000000000023
2017-11-16,18.55000000000001
2018-07-09,18.5
2018-02-02,18.450000000000045
2017-09-14,18.30000000000001
2018-03-22,18.25
2018-01-19,18.25
2018-03-21,17.949999999999932
2018-11-05,17.899999999999977
2018-04-18,17.850000000000023
2019-02-12,17.75
2018-11-09,17.699999999999932
2017-06-05,17.550000000000068
2019-01-28,17.5
2018-09-04,17.40000000000009
2019-03-05,17.200000000000045
2018-07-23,17.149999999999977
2017-12-07,17.049999999999955
2018-08-30,16.899999999999864
2018-12-03,16.800000000000068
2018-07-31,16.799999999999955
2018-04-16,16.700000000000045
2019-02-20,16.65000000000009
2018-05-08,16.549999999999955
2018-02-01,16.399999999999977
2018-12-26,16.34999999999991
2018-02-09,16.09999999999991
2018-02-08,15.849999999999909
2018-04-13,15.75
2018-02-06,15.700000000000045
2018-08-09,15.649999999999977
2018-09-10,15.299999999999955
2018-06-13,15.25
2019-03-18,15.100000000000023
2018-09-12,15.049999999999955
2018-05-23,15.000000000000114
2018-06-08,14.899999999999977
2018-05-25,14.749999999999886
2018-09-11,14.649999999999864
2018-02-22,14.550000000000068
2019-01-23,14.550000000000068
2017-10-03,14.349999999999966
2018-03-13,14.299999999999955
2018-12-05,14.200000000000045
2018-09-03,14.150000000000091
2019-01-08,14.149999999999977
2018-04-17,14.100000000000023
2018-03-08,14.099999999999909
2018-09-25,13.949999999999818
2018-07-16,13.850000000000136
2018-06-26,13.849999999999909
2019-04-26,13.549999999999955
2017-05-18,13.450000000000045
2018-05-14,13.449999999999932
2018-07-03,13.399999999999977
2017-11-13,13.350000000000023
2019-01-16,13.299999999999955
2018-09-24,13.299999999999955
2018-09-26,13.25
2018-05-09,13.25
2018-08-08,13.200000000000045
2019-01-30,13.149999999999977
2017-08-10,13.050000000000011
2018-11-27,13.0
2018-07-25,13.0
2017-12-05,12.799999999999955
2018-11-06,12.75
2017-12-27,12.649999999999977
2018-01-12,12.549999999999955
2018-01-29,12.400000000000091
2018-02-28,12.399999999999977
2017-09-27,12.300000000000011
2018-11-20,12.200000000000045
2017-08-07,12.149999999999977
2018-05-28,12.149999999999977
2018-07-11,12.049999999999955
2018-06-20,11.950000000000045
2019-03-22,11.649999999999977
2018-02-16,11.600000000000023
2017-11-22,11.550000000000068
2019-05-06,11.549999999999955
2018-08-28,11.399999999999864
2018-10-09,11.350000000000023
2018-11-19,11.300000000000068
2018-10-22,11.299999999999955
2019-01-10,11.200000000000045
2019-05-03,11.199999999999932
2018-06-12,11.099999999999909
2018-05-31,11.099999999999909
2017-06-23,11.0
2018-08-17,10.949999999999818
2018-03-26,10.850000000000023
2017-12-08,10.799999999999955
2017-06-06,10.75
2018-07-24,10.699999999999932
2018-05-22,10.699999999999932
2017-10-10,10.650000000000034
2018-06-18,10.600000000000023
2017-07-12,10.400000000000091
2017-10-27,10.149999999999977
2018-07-26,10.149999999999977
2017-10-17,10.100000000000023
2017-11-14,10.100000000000023
2017-08-14,10.100000000000023
